,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
53466,7,18,0,1,0,1,28,2.0,5,0,0,47,0
53467,8,5,0,0,2,1,28,3.0,2,0,0,76,0
53468,4,14,0,0,0,1,32,2.0,4,0,0,57,0
53469,4,11,2,0,2,1,39,3.0,7,1,0,59,0
53470,7,5,0,1,2,1,42,3.0,13,0,0,47,0
53471,7,11,0,1,0,4,30,4.0,2,0,0,53,0
53472,5,6,0,0,2,1,34,4.0,7,0,0,72,0
53473,0,17,2,1,2,1,41,5.0,13,1,0,85,1
53474,7,31,0,1,2,3,37,1.0,5,1,1,50,0
53475,8,11,0,1,2,1,45,3.0,13,0,0,80,0
53476,5,14,0,1,0,2,26,3.0,4,0,0,71,0
53477,7,6,2,1,2,1,32,2.0,7,1,0,50,0
53478,8,14,0,1,2,1,26,3.0,3,1,0,95,1
53479,7,4,0,1,0,1,33,4.0,2,0,0,44,0
53480,7,31,2,0,2,3,33,3.0,7,0,0,53,0
53481,8,32,2,1,0,1,43,1.0,7,0,0,74,0
53482,4,2,0,1,2,1,29,5.0,5,1,0,58,0
53483,7,29,0,1,0,2,41,3.0,9,0,0,51,0
53484,2,14,2,1,0,1,38,2.0,5,1,0,56,0
53485,0,20,0,1,2,1,34,3.0,2,0,0,85,0
53486,7,31,0,1,1,2,27,2.0,1,1,0,49,0
53487,0,14,0,1,0,1,28,2.0,7,0,0,89,0
53488,8,29,0,0,2,1,36,2.0,7,1,0,82,0
53489,5,15,0,1,0,1,35,3.0,8,1,0,69,1
53490,7,14,2,1,2,1,35,1.0,8,0,0,50,0
53491,4,5,0,1,2,1,32,5.0,5,1,0,60,0
53492,5,11,2,0,0,1,49,3.0,4,0,0,76,0
53493,8,11,0,1,0,1,27,1.0,2,0,0,82,0
53494,8,19,0,0,0,1,38,4.0,10,1,0,82,0
53495,7,32,0,1,0,1,26,3.0,3,0,0,48,0
53496,2,17,2,1,0,1,35,3.0,7,0,0,47,0
53497,0,11,0,1,0,1,43,4.0,19,0,0,81,0
53498,4,31,0,1,2,1,39,3.0,10,1,0,64,0
53499,7,11,0,1,2,2,35,5.0,7,0,0,50,0
53500,7,19,2,1,0,1,27,2.0,2,0,0,47,0
53501,5,19,2,1,2,1,35,1.0,5,0,0,66,0
53502,7,17,0,1,2,2,26,3.0,1,0,0,50,0
53503,7,25,0,0,0,1,31,3.0,2,0,0,50,0
53504,2,11,2,0,0,1,57,1.0,4,0,0,48,0
53505,7,7,0,0,0,1,29,1.0,6,0,0,48,0
53506,4,27,0,1,2,1,26,3.0,4,0,0,63,0
53507,2,11,2,1,0,2,34,3.0,3,0,0,49,0
53508,3,14,1,1,0,1,24,3.0,1,0,0,61,0
53509,0,21,0,1,0,2,32,3.0,2,0,1,88,0
53510,7,4,0,1,0,1,34,3.0,8,1,0,50,0
53511,2,11,2,1,0,1,55,3.0,7,0,0,48,0
53512,4,11,0,1,0,2,40,3.0,10,0,0,57,0
53513,8,18,0,1,0,1,33,5.0,11,0,0,73,0
53514,2,17,0,0,0,1,31,3.0,7,0,0,52,0
53515,1,31,2,0,2,1,35,4.0,9,0,0,60,0
53516,7,11,0,1,2,1,34,2.0,8,1,0,53,1
53517,7,16,0,1,2,3,25,2.0,1,0,0,49,0
53518,3,14,0,1,2,1,26,2.0,2,0,0,58,0
53519,2,11,0,1,1,1,27,5.0,2,0,0,47,0
53520,2,11,2,1,0,1,43,3.0,8,0,0,47,0
53521,4,10,0,1,2,1,39,4.0,11,1,0,59,0
53522,7,4,0,1,0,1,30,5.0,6,1,0,55,0
53523,4,11,0,0,2,1,34,3.0,8,0,0,58,0
53524,5,11,0,1,0,2,48,3.0,18,0,0,67,0
53525,4,14,0,1,2,1,40,5.0,11,0,0,62,0
53526,2,31,0,1,0,1,27,3.0,1,0,0,51,0
53527,8,11,2,0,2,2,37,3.0,11,0,0,77,0
53528,4,4,0,1,2,1,35,4.0,7,1,0,62,0
53529,7,24,2,0,0,1,34,3.0,7,0,0,47,0
53530,3,17,0,1,2,1,29,4.0,2,0,0,63,0
53531,7,31,2,1,2,2,47,5.0,6,1,0,52,0
53532,7,15,0,1,2,1,43,3.0,5,0,0,45,0
53533,8,11,0,1,2,1,27,4.0,1,1,0,97,1
53534,4,19,2,1,2,1,49,4.0,7,1,0,95,1
53535,4,6,0,0,0,1,33,1.0,10,1,0,64,0
53536,5,5,2,0,0,1,41,4.0,10,1,0,71,0
53537,4,6,0,0,0,1,45,3.0,7,0,0,59,0
53538,4,6,2,0,2,1,47,5.0,4,1,0,63,0
53539,4,24,2,1,0,2,37,1.0,3,1,0,63,0
53540,5,11,0,0,2,1,34,1.0,4,0,0,67,0
53541,7,32,0,1,2,1,27,3.0,4,1,0,46,0
53542,7,25,0,0,2,1,29,4.0,6,0,0,47,0
53543,7,11,0,0,0,1,45,4.0,6,1,0,49,0
53544,7,11,0,0,0,1,24,1.0,2,0,0,49,0
53545,8,11,0,0,0,2,31,4.0,8,1,0,82,1
53546,8,7,2,1,0,1,33,5.0,6,1,0,78,1
53547,8,11,0,1,0,1,28,3.0,4,0,0,80,0
53548,0,10,0,1,0,1,35,5.0,9,0,0,82,0
53549,4,10,0,1,0,1,47,4.0,2,1,0,56,0
53550,8,24,2,0,2,1,37,3.0,5,1,0,74,0
53551,7,17,0,1,0,1,29,5.0,1,0,0,48,0
53552,0,6,2,1,0,1,30,5.0,9,1,0,77,0
53553,5,27,0,1,2,1,29,2.0,4,0,0,69,0
53554,4,14,0,0,2,1,28,4.0,3,0,0,57,0
53555,8,31,2,1,2,1,40,3.0,7,0,0,80,0
53556,0,24,2,1,0,1,37,4.0,4,1,0,83,0
53557,4,31,0,1,0,1,49,2.0,12,1,0,63,0
53558,1,14,0,1,0,1,29,5.0,2,1,0,58,1
53559,0,21,0,1,0,1,34,3.0,8,0,0,85,0
53560,5,14,0,1,0,1,30,1.0,5,0,0,74,0
53561,8,21,1,1,2,1,24,3.0,1,1,0,81,0
53562,0,15,2,1,0,1,36,3.0,4,0,0,82,0
53563,5,7,0,0,0,1,25,1.0,4,0,0,65,0
53564,7,30,0,1,2,1,29,3.0,2,0,0,47,0
53565,2,11,0,0,1,1,30,2.0,5,1,0,46,0
53566,4,14,0,0,2,1,33,3.0,7,1,0,57,0
53567,5,26,0,1,2,1,31,3.0,7,0,0,74,0
53568,7,11,0,1,2,1,56,5.0,5,0,0,49,0
53569,4,10,0,1,0,1,33,1.0,4,0,0,63,0
53570,7,12,0,1,2,1,33,1.0,10,0,0,51,0
53571,7,0,0,1,0,1,31,2.0,3,1,0,48,1
53572,4,10,0,1,0,1,36,4.0,2,1,0,60,0
53573,1,19,0,0,2,2,29,2.0,4,0,0,61,0
53574,8,7,0,0,2,1,29,3.0,2,0,0,75,0
53575,8,30,0,0,0,2,30,4.0,3,0,0,82,0
53576,7,6,0,0,0,1,31,4.0,3,0,0,50,0
53577,0,14,0,1,0,1,36,5.0,8,1,0,82,0
53578,8,32,2,1,2,1,35,2.0,8,0,0,77,0
53579,8,11,2,0,2,1,35,4.0,5,0,0,79,0
53580,7,11,0,0,2,1,41,1.0,13,0,0,48,0
53581,8,11,1,1,2,1,24,4.0,4,1,0,80,0
53582,7,14,0,0,2,1,28,5.0,2,0,0,50,0
53583,4,7,2,0,0,1,41,3.0,6,0,1,68,1
53584,7,11,0,0,0,1,37,5.0,7,1,0,49,0
53585,4,6,0,1,2,1,40,5.0,11,1,0,59,0
53586,8,29,0,0,0,2,37,3.0,10,0,0,83,0
53587,7,11,0,1,0,1,29,4.0,5,0,0,51,0
53588,7,2,0,0,2,1,28,3.0,2,0,0,50,0
53589,7,11,0,0,0,2,35,3.0,5,0,0,48,0
53590,5,14,2,1,0,1,34,4.0,9,1,0,96,1
53591,4,14,0,0,2,2,33,5.0,7,0,0,60,0
53592,7,28,2,0,0,1,37,4.0,2,1,0,50,0
53593,7,24,0,1,0,1,37,2.0,7,0,0,49,0
53594,4,15,2,1,2,1,41,1.0,12,1,0,57,0
53595,5,8,0,1,2,4,34,2.0,8,0,0,71,0
53596,4,12,0,0,0,1,26,4.0,3,0,0,61,0
53597,8,11,0,0,0,1,27,1.0,1,0,0,80,0
53598,7,11,2,0,0,2,56,1.0,2,0,0,47,0
53599,7,3,0,1,0,2,28,1.0,2,0,0,50,0
53600,5,4,0,1,0,5,42,4.0,6,1,0,64,1
53601,7,15,0,1,2,1,30,3.0,7,1,0,49,0
53602,5,11,2,1,2,1,41,3.0,16,0,0,73,0
53603,0,24,0,1,2,2,27,3.0,4,0,0,86,0
53604,0,12,0,0,2,1,28,3.0,1,0,0,83,0
53605,5,18,0,0,0,3,32,3.0,6,0,0,72,0
53606,7,0,2,0,2,1,31,1.0,2,1,0,48,0
53607,7,14,0,1,2,1,35,4.0,3,0,0,54,0
53608,5,14,0,1,0,1,25,4.0,2,0,0,73,0
53609,8,13,0,1,0,1,30,4.0,6,0,0,80,0
53610,4,11,0,1,0,2,48,5.0,17,1,0,60,0
53611,1,1,2,1,0,1,31,3.0,4,0,0,57,0
53612,7,14,0,1,0,1,24,4.0,2,0,0,98,1
53613,8,15,0,0,2,1,33,2.0,5,0,0,84,0
53614,4,3,0,1,2,1,28,4.0,1,0,0,62,0
53615,7,31,2,0,0,2,38,4.0,9,0,0,50,0
53616,0,14,2,1,2,1,30,4.0,4,0,0,83,0
53617,4,6,2,0,2,1,50,4.0,4,1,0,59,0
53618,5,31,0,0,2,1,40,3.0,9,0,0,73,0
53619,1,11,0,1,2,2,47,3.0,7,1,0,56,0
53620,4,19,0,0,2,1,27,4.0,3,0,0,60,0
53621,2,11,2,1,0,1,45,4.0,12,0,0,49,0
53622,5,7,2,0,0,1,35,2.0,10,0,0,68,0
53623,7,21,0,1,2,1,27,3.0,1,0,0,54,0
53624,7,24,0,1,2,2,23,3.0,2,0,0,49,0
53625,7,4,0,1,0,1,53,3.0,19,0,0,53,0
53626,4,29,0,1,0,1,39,1.0,4,0,0,59,0
53627,7,14,0,1,0,1,33,2.0,6,0,0,54,0
53628,0,29,0,1,0,2,30,3.0,7,0,0,81,0
53629,3,11,0,1,2,1,27,5.0,2,1,0,55,0
53630,7,11,0,0,0,1,24,3.0,1,1,0,45,0
53631,8,12,2,1,0,1,36,3.0,4,1,0,78,0
53632,4,23,0,0,0,1,35,5.0,4,0,0,59,0
53633,0,14,0,1,0,1,30,3.0,1,0,0,87,0
53634,4,23,0,1,0,2,27,5.0,2,1,0,57,1
53635,7,11,2,1,0,1,38,1.0,3,0,0,52,0
53636,8,12,2,1,2,2,33,4.0,4,1,0,84,0
53637,5,8,0,0,0,1,51,3.0,13,0,0,67,0
53638,4,26,2,1,0,1,41,5.0,13,1,0,56,0
53639,5,11,1,0,0,1,23,3.0,2,0,0,66,0
53640,8,11,2,0,2,1,44,3.0,14,0,0,83,0
53641,8,15,0,1,2,1,31,5.0,3,0,1,93,1
53642,4,18,0,1,2,1,27,3.0,2,0,0,60,0
53643,7,15,0,0,2,2,35,1.0,7,0,0,47,0
53644,6,11,0,1,0,3,32,1.0,7,0,0,82,0
53645,7,11,0,0,0,1,30,5.0,3,0,0,49,0
53646,4,27,0,1,2,1,40,1.0,9,0,0,59,0
53647,0,24,0,1,2,2,30,1.0,2,0,0,83,0
53648,8,6,0,1,0,1,28,3.0,2,0,0,82,0
53649,8,21,0,1,2,2,36,2.0,8,0,0,78,0
53650,4,14,0,1,2,1,26,2.0,4,0,0,59,0
53651,0,18,0,1,0,2,24,2.0,1,1,0,82,0
53652,5,14,2,1,0,1,33,2.0,6,0,0,64,0
53653,8,18,0,0,0,1,33,2.0,8,0,0,79,0
53654,7,32,0,1,0,1,36,3.0,8,0,0,42,0
53655,8,10,0,1,2,1,34,4.0,3,1,0,79,1
53656,1,12,0,1,2,2,29,5.0,8,1,0,59,0
53657,7,31,0,0,2,1,40,3.0,10,0,0,49,0
53658,8,4,0,1,2,1,26,3.0,3,1,0,76,1
53659,4,24,0,1,0,1,41,4.0,3,0,0,59,0
53660,2,17,0,0,2,1,31,4.0,4,0,0,50,0
53661,0,14,0,1,2,3,29,5.0,2,0,0,87,0
53662,7,19,0,1,2,2,28,1.0,5,0,0,49,0
53663,7,24,0,0,0,1,31,5.0,2,1,0,49,0
53664,4,31,2,0,2,1,39,4.0,7,0,0,57,0
53665,7,22,0,1,0,1,39,3.0,8,0,0,52,0
53666,0,20,0,1,2,1,30,5.0,1,0,0,84,1
53667,7,7,2,1,2,1,37,5.0,10,0,0,49,0
53668,2,14,0,0,2,1,30,3.0,9,0,0,47,0
53669,4,14,2,1,0,1,31,4.0,7,1,0,59,0
53670,8,11,0,1,2,1,41,5.0,14,1,0,80,1
53671,0,18,0,1,0,1,37,3.0,7,0,0,84,0
53672,4,11,2,1,0,2,38,5.0,3,1,1,53,0
53673,5,31,2,0,0,1,35,5.0,7,1,0,71,0
53674,7,31,0,1,2,1,40,3.0,5,1,0,53,0
53675,4,23,0,1,0,1,28,3.0,4,0,0,64,0
53676,5,14,0,1,2,2,30,3.0,6,0,0,72,0
53677,7,11,0,1,0,2,35,3.0,8,0,0,50,0
53678,6,32,0,1,0,1,27,3.0,4,0,0,84,0
53679,4,11,0,0,0,1,44,4.0,12,0,0,62,0
53680,4,12,0,1,0,1,28,1.0,5,0,0,60,0
53681,7,0,0,1,0,1,36,5.0,2,0,0,48,0
53682,7,23,0,1,0,1,33,5.0,4,1,0,47,0
53683,7,22,2,0,0,1,33,5.0,3,0,0,51,0
53684,7,31,0,1,2,1,28,3.0,4,1,0,43,0
53685,4,31,0,0,2,1,44,3.0,14,0,0,59,0
53686,5,11,1,1,2,1,25,5.0,1,0,0,68,0
53687,8,19,0,1,2,3,34,5.0,6,1,0,81,0
53688,0,18,0,0,2,1,28,5.0,2,0,0,80,0
53689,7,17,0,1,0,1,35,1.0,8,0,0,48,0
53690,7,1,2,1,0,1,48,3.0,18,0,0,43,0
53691,5,11,0,1,2,1,32,1.0,9,1,1,97,1
53692,8,31,2,1,0,1,33,5.0,7,0,0,82,0
53693,7,4,2,1,0,1,33,4.0,8,0,0,49,0
53694,5,14,2,0,0,1,29,5.0,5,1,0,71,0
53695,2,11,2,1,2,1,33,4.0,8,1,0,48,1
53696,3,4,2,1,2,1,34,5.0,8,1,0,60,0
53697,7,4,2,1,0,2,37,1.0,7,0,0,50,0
53698,8,5,0,1,0,1,29,5.0,3,0,0,90,1
53699,7,17,0,1,0,1,31,1.0,5,0,0,45,0
53700,7,14,0,1,2,3,28,3.0,5,0,0,49,0
53701,8,1,0,1,2,1,28,3.0,4,0,0,89,1
53702,0,14,2,1,0,1,38,4.0,7,0,0,86,0
53703,5,2,2,1,2,1,42,4.0,3,1,0,66,0
53704,2,31,0,1,2,1,31,5.0,5,0,0,50,0
53705,1,11,0,1,2,3,25,3.0,1,1,0,54,0
53706,5,31,0,1,0,1,31,3.0,6,1,0,65,0
53707,4,14,2,0,1,2,34,5.0,7,1,0,57,0
53708,2,14,0,1,0,1,34,1.0,7,0,0,49,0
53709,4,11,0,0,0,2,57,3.0,14,0,0,61,0
53710,1,14,0,1,0,2,24,1.0,1,1,0,62,0
53711,5,11,2,1,0,1,44,1.0,15,0,0,69,0
53712,7,0,0,1,2,1,36,3.0,11,0,0,50,0
53713,5,8,2,0,2,1,56,4.0,15,0,0,74,0
53714,7,11,0,0,0,1,33,2.0,3,1,0,50,0
53715,0,11,0,1,2,3,34,3.0,6,0,0,81,0
53716,4,10,0,0,0,1,36,5.0,3,1,0,56,1
53717,7,32,0,1,0,1,37,5.0,7,0,0,47,0
53718,7,17,0,1,2,1,31,5.0,3,1,0,52,0
53719,7,28,2,1,2,1,31,5.0,7,1,0,47,1
53720,4,16,0,1,2,1,28,1.0,4,0,0,62,0
53721,6,28,2,1,2,1,34,3.0,4,0,1,85,1
53722,0,31,0,1,0,1,41,5.0,6,1,0,86,0
53723,7,20,0,1,2,1,38,5.0,10,1,0,51,0
53724,3,24,0,1,0,1,32,3.0,6,0,0,61,0
53725,8,17,2,0,0,1,32,4.0,2,0,0,78,0
53726,4,31,0,0,2,1,29,1.0,1,1,0,62,1
53727,0,28,2,1,2,1,33,1.0,7,0,0,86,0
53728,4,32,0,1,2,1,27,3.0,1,1,0,62,0
53729,5,7,0,1,2,1,35,3.0,3,1,0,74,1
53730,8,19,0,1,2,1,27,4.0,3,0,0,79,0
53731,6,17,0,1,2,1,31,5.0,5,1,0,82,1
53732,4,24,0,1,0,1,42,4.0,16,0,0,59,0
53733,7,11,2,1,2,1,46,3.0,9,0,0,50,0
53734,2,31,0,0,0,1,30,1.0,3,0,0,51,0
53735,7,14,0,1,0,2,32,5.0,2,0,0,54,0
53736,5,33,0,0,0,1,29,3.0,2,0,0,69,0
53737,7,14,0,1,2,1,22,1.0,2,0,0,49,0
53738,4,11,0,1,2,1,43,4.0,14,0,0,58,0
53739,7,0,0,0,0,1,28,3.0,5,1,0,49,0
53740,7,8,0,1,2,2,26,2.0,2,1,0,49,0
53741,0,21,0,1,2,1,29,4.0,3,0,1,84,0
53742,4,12,0,0,0,1,30,5.0,3,1,0,60,1
53743,8,11,0,0,2,1,33,1.0,5,0,0,82,0
53744,0,17,2,1,0,1,33,3.0,5,1,0,80,0
53745,8,7,0,0,0,1,30,3.0,6,0,0,80,0
53746,7,24,2,1,2,1,52,1.0,7,0,0,50,0
53747,5,11,0,0,0,1,57,5.0,25,1,0,71,0
53748,5,4,0,1,2,1,48,2.0,7,0,0,71,0
53749,7,18,0,1,2,1,26,4.0,2,1,0,49,0
53750,8,29,0,1,0,2,25,2.0,2,0,0,83,0
53751,0,14,2,0,2,1,34,3.0,8,0,0,88,0
53752,7,7,0,0,0,1,31,2.0,6,0,0,87,1
53753,8,11,2,1,2,1,45,4.0,7,1,1,98,1
53754,7,6,0,1,2,2,33,2.0,3,0,0,50,0
53755,8,16,2,0,2,1,36,3.0,8,0,0,78,0
53756,7,11,2,1,2,2,38,3.0,5,0,0,51,0
53757,5,18,0,0,0,1,29,2.0,4,0,0,70,0
53758,5,4,0,0,2,1,43,5.0,13,0,0,67,0
53759,7,13,0,1,0,1,44,1.0,7,0,0,46,0
53760,7,15,2,1,0,1,33,3.0,4,0,0,49,0
53761,8,11,2,1,0,1,54,5.0,6,1,0,75,1
53762,4,31,0,1,0,1,44,2.0,7,0,0,59,0
53763,8,11,0,0,0,1,56,3.0,7,0,0,81,0
53764,7,32,0,1,2,1,33,2.0,5,0,0,49,0
53765,4,11,0,0,0,1,54,3.0,9,0,0,60,0
53766,4,20,2,0,0,1,34,5.0,8,0,0,54,0
53767,8,19,2,1,2,1,34,5.0,6,1,0,82,0
53768,7,14,0,0,2,2,30,3.0,5,1,0,49,1
53769,4,4,2,1,0,1,35,3.0,4,1,0,56,0
53770,8,31,0,0,0,1,28,5.0,4,1,0,78,0
53771,7,11,0,1,0,1,27,3.0,4,0,0,51,0
53772,7,8,0,1,0,1,32,4.0,7,1,0,47,0
53773,7,7,0,1,0,1,52,1.0,8,0,0,49,0
53774,0,0,2,1,0,1,36,5.0,3,1,0,83,0
53775,7,20,0,1,0,1,33,2.0,8,0,0,52,0
53776,4,14,2,1,2,2,35,3.0,8,1,0,56,0
53777,4,6,0,0,0,1,38,5.0,3,1,0,60,0
53778,7,31,0,0,0,1,27,5.0,2,0,1,59,1
53779,5,21,2,1,0,1,35,2.0,4,1,0,69,0
53780,7,7,0,1,0,1,34,2.0,4,0,0,51,0
53781,8,11,0,1,2,1,38,4.0,7,0,0,82,0
53782,0,31,2,1,0,1,36,1.0,4,0,0,82,0
53783,2,11,2,0,0,1,44,2.0,4,0,0,48,0
53784,7,14,2,1,2,1,33,5.0,10,0,0,49,0
53785,5,11,2,0,2,3,52,3.0,18,0,0,69,0
53786,5,11,0,0,2,1,58,3.0,5,0,0,70,0
53787,7,11,2,0,0,1,37,2.0,3,1,0,57,0
53788,0,11,0,1,2,1,35,1.0,4,0,0,85,0
53789,2,8,0,0,0,1,27,5.0,5,1,0,47,0
53790,3,11,0,1,0,1,55,3.0,22,1,0,59,0
53791,7,28,0,0,2,1,36,1.0,8,0,0,53,0
53792,4,11,0,0,2,1,34,3.0,7,0,0,72,1
53793,5,11,1,0,0,2,25,3.0,4,0,0,65,0
53794,2,11,0,1,2,1,53,3.0,14,0,0,49,0
53795,7,14,0,1,2,3,28,2.0,3,0,0,49,0
53796,4,11,0,0,0,1,50,3.0,13,0,0,59,0
53797,1,11,0,1,2,1,29,5.0,1,1,0,57,0
53798,8,14,0,0,2,1,31,5.0,9,1,0,84,0
53799,4,6,0,1,2,1,28,5.0,6,1,0,64,0
53800,1,11,2,1,0,1,36,3.0,6,0,0,60,0
53801,1,11,0,0,0,1,36,3.0,9,0,0,56,0
53802,0,30,0,1,0,1,27,5.0,2,1,0,81,0
53803,4,11,0,1,0,1,43,5.0,7,1,0,55,0
53804,7,10,0,1,0,2,38,3.0,10,0,0,48,0
53805,7,11,0,1,2,2,20,4.0,2,1,0,50,0
53806,4,6,0,0,2,1,28,2.0,6,1,0,61,0
53807,0,14,0,1,2,2,31,4.0,7,1,0,86,0
53808,4,6,2,0,0,1,41,5.0,2,1,0,60,0
53809,4,22,2,0,0,1,33,5.0,3,1,0,56,1
53810,8,25,0,1,0,3,32,3.0,7,1,0,83,0
53811,2,18,0,0,0,1,25,2.0,2,0,0,45,0
53812,4,13,0,1,0,1,37,4.0,3,0,0,64,0
53813,7,30,0,0,2,1,32,1.0,4,0,0,54,0
53814,2,4,2,0,0,1,33,3.0,5,1,0,52,0
53815,1,11,2,1,2,2,32,3.0,4,1,0,60,0
53816,2,11,0,0,1,1,36,5.0,7,0,0,46,0
53817,8,11,2,1,0,1,52,1.0,9,0,0,81,0
53818,4,11,1,1,2,1,24,3.0,1,0,0,65,0
53819,7,2,0,1,2,1,26,3.0,3,1,0,41,0
53820,4,12,2,0,2,1,36,3.0,2,0,0,57,0
53821,4,2,0,1,0,1,34,4.0,7,1,0,60,0
53822,1,18,0,1,2,1,31,1.0,6,0,0,58,0
53823,5,14,0,1,0,4,28,5.0,4,1,0,90,1
53824,5,7,0,0,0,2,32,4.0,8,0,0,68,0
53825,8,31,1,0,2,1,24,3.0,1,1,0,77,1
53826,8,12,2,0,2,1,31,3.0,6,0,0,81,0
53827,7,11,2,1,0,1,38,3.0,10,0,0,51,0
53828,7,11,2,1,1,1,38,5.0,9,1,0,46,0
53829,4,4,2,0,0,1,43,3.0,12,0,0,59,0
53830,4,11,0,0,2,1,49,1.0,15,0,0,62,0
53831,0,11,0,1,0,1,34,5.0,10,0,0,89,1
53832,4,4,0,0,2,1,33,5.0,6,1,0,63,0
53833,4,15,0,0,2,1,50,4.0,8,1,0,97,1
53834,2,27,0,1,0,1,26,5.0,1,1,0,53,0
53835,0,1,2,1,2,1,33,5.0,6,1,0,86,0
53836,4,14,2,0,0,1,41,4.0,5,1,0,60,0
53837,3,31,2,1,0,1,39,3.0,5,1,0,58,0
53838,7,1,0,1,2,1,39,3.0,12,0,0,51,0
53839,8,11,0,0,0,1,46,3.0,4,0,0,80,0
53840,8,11,1,0,2,1,24,3.0,2,0,0,84,0
53841,4,11,2,1,2,1,31,3.0,5,0,0,57,0
53842,4,31,2,0,0,1,34,5.0,2,1,0,59,0
53843,4,6,0,1,0,1,32,5.0,5,0,0,64,0
53844,7,4,0,1,0,1,29,3.0,1,0,0,53,0
53845,4,15,0,1,2,2,38,3.0,7,1,0,61,0
53846,1,29,0,1,0,1,34,1.0,9,0,0,60,0
53847,7,14,0,0,0,1,28,5.0,3,1,0,49,0
53848,7,7,0,1,0,1,31,3.0,2,0,0,47,0
53849,7,15,2,1,0,1,35,3.0,7,1,1,50,1
53850,7,33,2,1,0,1,32,2.0,10,0,0,48,0
53851,2,18,0,1,0,1,27,3.0,2,0,0,50,0
53852,0,11,0,1,2,2,40,3.0,3,0,0,85,0
53853,7,25,0,0,0,1,28,1.0,4,1,0,45,0
53854,7,11,2,1,0,3,42,3.0,4,0,0,51,0
53855,0,2,0,1,0,2,45,2.0,4,1,0,88,0
53856,7,7,0,1,0,1,51,1.0,6,1,0,45,0
53857,5,4,2,1,0,1,47,5.0,20,1,0,68,0
53858,0,6,0,1,2,2,30,5.0,5,1,0,87,0
53859,4,11,2,0,0,1,34,2.0,8,0,0,57,0
53860,7,32,0,1,0,1,25,5.0,2,0,0,49,0
53861,1,11,2,1,0,1,32,4.0,8,0,0,64,0
53862,2,6,0,1,0,1,27,1.0,4,0,0,44,0
53863,0,19,0,1,2,1,27,5.0,2,0,0,82,1
53864,7,33,2,1,2,1,28,3.0,4,0,0,51,0
53865,7,11,0,1,2,1,40,1.0,4,0,0,49,0
53866,7,3,0,0,0,1,30,3.0,2,1,0,44,0
53867,2,1,0,1,0,1,30,3.0,3,1,0,49,1
53868,4,31,0,0,2,1,34,4.0,9,0,0,60,0
53869,7,31,0,0,2,1,30,1.0,5,0,0,48,0
53870,0,31,0,1,2,2,36,3.0,10,1,0,84,0
53871,8,18,0,1,2,1,28,3.0,3,0,0,81,0
53872,7,15,0,1,0,1,34,4.0,6,0,0,49,0
53873,4,17,0,1,0,2,27,1.0,3,1,0,61,0
53874,7,11,2,1,2,2,33,5.0,3,0,0,48,0
53875,8,11,1,1,2,2,22,3.0,2,1,0,78,0
53876,0,4,0,1,2,1,28,1.0,1,1,0,86,1
53877,8,14,0,0,2,1,38,1.0,11,0,0,81,0
53878,4,14,0,0,0,1,53,3.0,4,0,0,60,0
53879,5,11,0,0,2,1,33,3.0,8,1,0,72,0
53880,8,31,2,0,0,1,50,4.0,18,1,0,79,0
53881,8,6,0,0,0,1,40,4.0,11,1,0,77,1
53882,7,31,0,0,0,1,30,3.0,2,0,0,59,1
53883,7,6,0,1,0,4,27,3.0,4,0,0,46,0
53884,7,17,0,0,2,1,31,2.0,2,0,0,52,0
53885,5,11,2,1,0,1,55,3.0,4,1,0,68,0
53886,5,11,0,1,0,1,54,3.0,13,0,0,70,0
53887,8,6,0,0,0,1,30,4.0,3,1,0,81,1
53888,1,18,0,1,0,1,30,3.0,2,1,0,62,0
53889,7,24,2,0,0,2,33,3.0,10,1,0,53,0
53890,1,11,0,1,0,1,31,3.0,5,0,0,60,0
53891,7,11,1,1,0,1,36,3.0,9,0,0,51,0
53892,1,14,1,1,0,3,23,4.0,1,0,0,58,0
53893,7,5,0,1,0,2,24,4.0,1,0,0,47,0
53894,4,31,0,0,2,1,28,4.0,3,0,0,58,0
53895,1,14,0,1,0,3,27,3.0,4,0,0,58,0
53896,7,11,0,0,2,1,57,3.0,27,0,0,51,0
53897,7,31,0,1,2,1,33,5.0,8,0,0,48,0
53898,7,7,0,0,0,1,30,1.0,4,0,0,52,0
53899,7,21,0,1,2,1,33,1.0,5,0,0,50,0
53900,8,4,0,0,0,1,28,3.0,7,0,0,80,0
53901,0,14,2,1,0,2,36,5.0,3,0,0,84,0
53902,4,18,0,0,0,1,28,4.0,4,1,0,62,0
53903,7,11,0,0,0,1,56,3.0,6,1,0,46,0
53904,8,16,0,1,2,1,28,4.0,1,0,0,82,0
53905,4,12,0,1,0,1,30,4.0,3,0,0,56,0
53906,7,15,2,1,0,1,42,3.0,12,0,0,49,0
53907,8,28,0,1,2,1,26,1.0,5,0,0,81,0
53908,0,14,0,1,0,1,29,2.0,2,0,0,87,0
53909,1,23,0,1,0,3,26,3.0,2,1,0,56,0
53910,5,14,0,0,0,1,29,5.0,2,1,0,69,0
53911,7,31,0,0,0,2,36,3.0,7,0,0,47,0
53912,4,31,0,1,2,2,29,4.0,6,0,0,62,0
53913,0,31,0,1,2,3,29,3.0,8,0,0,87,0
53914,0,2,0,1,2,1,47,3.0,12,0,0,86,0
